X,Y,ID
0,100,LV0
1,100,LV0
2,101,LV0
3,101,LV0
4,102,LV0
5,102,LV0
6,103,LV0
7,103,LV0
8,104,LV0
9,104,LV0
10,105,LV0
11,105,LV0
12,106,LV0
13,106,LV0
14,107,LV0
15,107,LV0
16,108,LV0
17,108,LV0
18,108,LV0
19,109,LV0
20,110,LV0
21,110,LV0
22,110,LV0
23,111,LV0
24,112,LV0
25,112,LV0
26,112,LV0
27,113,LV0
28,114,LV0
29,114,LV0
30,114,LV0
31,115,LV0
32,115,LV0
33,115,LV0
34,116,LV0
35,116,LV0
36,117,LV0
37,117,LV0
38,118,LV0
39,118,LV0
40,119,LV0
41,119,LV0
42,120,LV0
43,120,LV0
44,120,LV0
45,121,LV0
46,122,LV0
47,122,LV0
48,122,LV0
49,123,LV0
50,124,LV0
51,124,LV0
52,124,LV0
53,125,LV0
54,125,LV0
55,125,LV0
56,126,LV0
57,126,LV0
58,127,LV0
59,127,LV0
60,128,LV0
61,128,LV0
62,128,LV0
63,129,LV0
64,130,LV0
65,130,LV0
66,130,LV0
67,131,LV0
68,132,LV0
69,132,LV0
70,132,LV0
71,132,LV0
72,133,LV0
73,133,LV0
74,134,LV0
75,134,LV0
76,134,LV0
77,135,LV0
78,136,LV0
79,136,LV0
80,136,LV0
81,137,LV0
82,137,LV0
83,137,LV0
84,138,LV0
85,138,LV0
86,139,LV0
87,139,LV0
88,140,LV0
89,140,LV0
90,140,LV0
91,141,LV0
92,141,LV0
93,141,LV0
94,142,LV0
95,142,LV0
96,143,LV0
97,143,LV0
98,144,LV0
99,144,LV0
100,144,LV0
101,144,LV0
102,145,LV0
103,145,LV0
104,146,LV0
105,146,LV0
106,146,LV0
107,147,LV0
108,147,LV0
109,147,LV0
110,148,LV0
111,148,LV0
112,149,LV0
113,149,LV0
114,150,LV0
115,150,LV0
116,150,LV0
117,150,LV0
118,151,LV0
119,151,LV0
120,152,LV0
121,152,LV0
122,152,LV0
123,152,LV0
124,153,LV0
125,153,LV0
126,154,LV0
127,154,LV0
128,154,LV0
129,154,LV0
130,155,LV0
131,155,LV0
132,156,LV0
133,156,LV0
134,156,LV0
135,156,LV0
136,157,LV0
137,157,LV0
138,158,LV0
139,158,LV0
140,158,LV0
141,158,LV0
142,158,LV0
143,159,LV0
144,159,LV0
145,159,LV0
146,160,LV0
147,160,LV0
148,160,LV0
149,160,LV0
150,161,LV0
151,161,LV0
152,162,LV0
153,162,LV0
154,162,LV0
155,162,LV0
156,162,LV0
157,163,LV0
158,163,LV0
159,163,LV0
160,164,LV0
161,164,LV0
162,164,LV0
163,164,LV0
164,164,LV0
165,165,LV0
166,165,LV0
167,165,LV0
168,166,LV0
169,166,LV0
170,166,LV0
171,166,LV0
172,166,LV0
173,166,LV0
174,167,LV0
175,167,LV0
176,167,LV0
177,167,LV0
178,168,LV0
179,168,LV0
180,168,LV0
181,168,LV0
182,168,LV0
183,168,LV0
184,169,LV0
185,169,LV0
186,169,LV0
187,169,LV0
188,170,LV0
189,170,LV0
190,170,LV0
191,170,LV0
192,170,LV0
193,170,LV0
194,170,LV0
195,171,LV0
196,171,LV0
197,171,LV0
198,171,LV0
199,171,LV0
200,171,LV0
201,171,LV0
202,172,LV0
203,172,LV0
204,172,LV0
205,172,LV0
206,172,LV0
207,172,LV0
208,172,LV0
209,173,LV0
210,173,LV0
211,173,LV0
212,173,LV0
213,173,LV0
214,173,LV0
215,173,LV0
216,173,LV0
217,173,LV0
218,174,LV0
219,174,LV0
220,174,LV0
221,174,LV0
222,174,LV0
223,174,LV0
224,174,LV0
225,174,LV0
226,174,LV0
227,174,LV0
228,174,LV0
229,174,LV0
230,174,LV0
231,174,LV0
232,175,LV0
233,175,LV0
234,175,LV0
235,175,LV0
236,175,LV0
237,175,LV0
238,175,LV0
239,175,LV0
240,175,LV0
241,175,LV0
242,175,LV0
243,175,LV0
244,175,LV0
245,175,LV0
246,175,LV0
247,175,LV0
248,175,LV0
249,175,LV0
250,175,LV0
251,175,LV0
252,175,LV0
253,175,LV0
254,175,LV0
255,175,LV0
256,175,LV0
257,175,LV0
258,175,LV0
259,175,LV0
260,175,LV0
261,175,LV0
262,175,LV0
263,175,LV0
264,175,LV0
265,175,LV0
266,175,LV0
267,175,LV0
268,175,LV0
269,174,LV0
270,174,LV0
271,174,LV0
272,174,LV0
273,174,LV0
274,174,LV0
275,174,LV0
276,174,LV0
277,174,LV0
278,174,LV0
279,174,LV0
280,174,LV0
281,174,LV0
282,174,LV0
283,173,LV0
284,173,LV0
285,173,LV0
286,173,LV0
287,173,LV0
288,173,LV0
289,173,LV0
290,173,LV0
291,173,LV0
292,172,LV0
293,172,LV0
294,172,LV0
295,172,LV0
296,172,LV0
297,172,LV0
298,172,LV0
299,171,LV0
300,171,LV0
301,171,LV0
302,171,LV0
303,171,LV0
304,171,LV0
305,171,LV0
306,170,LV0
307,170,LV0
308,170,LV0
309,170,LV0
310,170,LV0
311,170,LV0
312,170,LV0
313,169,LV0
314,169,LV0
315,169,LV0
316,169,LV0
317,168,LV0
318,168,LV0
319,168,LV0
320,168,LV0
321,168,LV0
322,168,LV0
323,167,LV0
324,167,LV0
325,167,LV0
326,167,LV0
327,166,LV0
328,166,LV0
329,166,LV0
330,166,LV0
331,165,LV0
332,165,LV0
333,165,LV0
334,165,LV0
335,165,LV0
336,164,LV0
337,164,LV0
338,164,LV0
339,164,LV0
340,164,LV0
341,163,LV0
342,163,LV0
343,163,LV0
344,162,LV0
345,162,LV0
346,162,LV0
347,161,LV0
348,161,LV0
349,161,LV0
350,161,LV0
351,160,LV0
352,160,LV0
353,160,LV0
354,160,LV0
355,159,LV0
356,159,LV0
357,159,LV0
358,158,LV0
359,158,LV0
360,158,LV0
361,157,LV0
362,157,LV0
363,157,LV0
364,157,LV0
365,156,LV0
366,156,LV0
367,156,LV0
368,156,LV0
369,155,LV0
370,155,LV0
371,154,LV0
372,154,LV0
373,154,LV0
374,154,LV0
375,153,LV0
376,153,LV0
377,152,LV0
378,152,LV0
379,152,LV0
380,152,LV0
